article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
kagan2009	Kagan, Jerome	2009	The Three Cultures: Natural Sciences, Social Sciences, and the Humanities in the 21st Century				0
kakutani2007	Kakutani, M.	2007	Travails of an Outcast.	New York Times			0
kanfer2000	Kanfer, A.G. | Haythornwaite, C. | Bruce, B.C. | Bowker, G.C. | Burbules, N.C. | Porac, J.F. | Wade, J.	2000	Modeling Distributed Knowledge Processes in Next Generation Multidisciplinary Alliances	Information Systems Frontiers			0
kaplanrose1993	Kaplan, Carey | Rose, Ellen Cronan	1993	Strange Bedfellows: Feminist Collaboration.	Signs			0
karamanski1990	Karamanski, Theodore J.	1990	Ethics and Public History: An Anthology				0
karasti2006	Karasti, H. | Baker, K.S. | Halkola, E.	2006	Enriching the Notion of Data Curation in E-Science: Data Managing and Information Infrastructuring in the Long Term Ecological Research (LTER) Network	Computer Supported Cooperative Work			0
karvonen2000	Karvonen, Kristiina	2000	The Beauty of Simplicity	Proceedings of the 2000 Conference on Universal Usability			0
kashtan2011	Kashtan, Aaron	2011	Because It’s Not There: Ekphrasis and the Threat of Graphics in Interactive Fiction	Digital Humanities Quarterly			1
katz1972	Katz, M. | Tiller, J.	1972	Record-Linkage for Everyman: A Semi-Automated Process	Historical Methods Newsletter			0
kaufman2007	Kaufman, Peter B. | Ubois, Jeff	2007	Good Terms: Improving Commercial-Noncommercial Partnerships for Mass Digitization	D-Lib Magazine			0
kavantzas2005	Kavantzas, Nickolas | Burdett, David | Ritzinger, Gregory | Fletcher, Tony | Lafon, Yves	2005	Web Services Choreography Description Language Version 1.0				0
kay2000	Kay, Lily	2000	Who Wrote the Book of Life: A History of the Genetic Code				0
kay2007	Kay, A.	2007	Kay, A. Email to Don Hopkins				0
kazin1982	Kazin, Alfred	1982	The New Realism: Sherwood Anderson and Sinclair Lewis.	On Native Grounds: An Interpretation of Modern American Prose Literature			0
kazin1997	Kazin, Alfred A.	1997	God & the American Writer.				0
kdbrewer2011	kdbrewer	2011	Fahrenheit 451.	Post on Amazon.com Customer Reviews of Fahrenheit 451			0
keathley2010	Keathley, Elizabeth	2010	Blog comment	The Archive or the Trace: Cultural Permanence and the Fugitive Text.: SampleReality			0
kedgley2009	Kedgley, Angela E. | Birmingham, Trevor | Jenjyn, Thomas R.	2009	Comparative accuracy of radiostereometric and optical tracking systems.	Journal of Biomechanics			0
keene1998	Kenne, Suzanne	1998	Digital Collections: Museums and the Information Age				0
keller2007	Keller, D.	2007	Gaming, Identity and Literacy	Gaming Lives in the Twenty-first Century			0
kelley1978	Kelley, Robert	1978	Public History: Its Origins, Nature, and Prospects	The Public Historian			0
kelly2004	Kelly, Richard V.	2004	Massively Multiplayer Online Role-Playing Games: The People, the Addiction, and the Playing Experience				0
kelly2006	Kelly, Kevin	2006	Scan This Book!	New York Times Magazine			0
kelly2010	Kelly, Kevin	2010	What Technology Wants				0
kelty2008	Kelty, C.M.	2008	Two Bits: The Cultural Significance of Free Software				0
kemp1997	Kemp, Jane | Witschi, Laura	1997	Displays and Exhibits in College Libraries				0
kendall2007a	Kendall, Robert	2007	Process-Intensive Literature Panel	The Future of Electronic Literature. ELO & MITH			0
kendall2007b	Kendall, Lori	2007	Shout Into the Wind, and It Shouts Back: Identity and Interactional Tensions on LiveJournal	First Monday			0
kendrick2001	Kendrick, M.R.	2001	Interactive Technology and the Remediation of the Subject of Writing.	Configurations			0
kennedy2003	Kennedy, George A.	2003	Progymnasmata: Greek Textbooks of Prose Composition, Translated into English with Introductions and Notes				0
kenney1974	Kenney, E.J.	1974	The Classical Text				0
kenny1991	Kenny, Anthony	1991	Keynote Address: Technology and Humanities Research.	Scholarship and Technology in the Humanities: Proceedings of a Conference held at Elvetham Hall, Hampshire, UK, 9th-12th May 1990			0
kernighan1988	Kernighan, Brian W. | Ritchie, Dennis M.	1988	The C Programming Language				0
kerouac2007	Kerouac, Jack | Cunnell, Howard	2007	On the Road: The Original Scroll				0
kesteloot1967	Kesteloot, Lilyan	1967	Anthologie Negro-Africaine				0
ketelaar2006	Ketelaar, Eric	2006	Tacit narratives: The meanings of archives.	Archival Science			0
keyes2004	Keyes, Jessica	2004	Software Configuration Management				0
khaled2010	Khaled, Rilla | Barr, Pippin	2010	Salaam Copenhagen				0
kidder1981	Kidder, T.	1981	The Soul of a New Machine				0
kiepert1878	Kiepert, H.	1878	Lehrbuch der Alten Geographie				0
kiepert1881	Kiepert, H. | Macmillan, G.A.	1881	A Manual of Ancient Geography				0
kiepert1902	Kiepert, H.	1902	Atlas Antiquus				0
kiernan1991	Kiernan, K.S.	1991	Digital Image Processing and the Beowulf Manuscript	Literary and Linguistic Computing			0
kiernan1997	Kiernan, Kevin S.	1997	Beowulf and the Beowulf Manuscript				0
kiernan2005	Kiernan, Kevin	2005	Digital Facsimiles in Editing: Some Guidelines for Editors of Image-Based Scholarly Editions	Electronic Text Editing			0
kikuchi2008	Kikuchi, Kiyomaro | Nihon Ryuko-ka Hensen, Shi	2008	Kayo Kyoku no Tanjo kara J-Pop no Jidai e.				0
kilgarriff2001	Kilgarriff, A.	2001	Comparing Corpora	International Journal of Corpus Linguistics			0
kilgarriff2004	Kilgarriff, A. | Rychly, P. | Smrz, P. | Tugwell, D.	2004	The Sketch Engine	Eleventh Euralex Congress			0
kim2011	Kim, Y. | Addom, B.K. | Stanton, J.M.	2011	Education for eScience Professionals: Integrating Data Curation and Cyberinfrastructure	International Journal of Digital Curation			0
kimberly2009	KimberlyreadKing	2009	Untitled Post in Community Thoughts.	StephenKing.com			0
kinchen2011	Kinchen, R.	2011	One Stir, Then I’ll Discover a Galaxy	The Sunday Times			0
king.com2009	StephenKing.com	2009	Ur (on Kindle Promo)				0
king1980	King, Stephen	1980	Firestarter.				0
king1985	King, Stephen	1985	The Word Processor to the Gods.	Skeleton Crew.			0
king2006	King, Stephen	2006	Cell.				0
king2007	King, G.	2007	A Introduction to the Dataverse Network as an Infrastructure for Data Sharing	Sociological Methods and Research			0
king2009a	King, Stephen	2009	Ur				0
king2009b	King, Jennifer	2009	Poetic or Poesque: Edgar Allan Poe Exhibit at the Harry Ransom Center.	Austin Post			0
king2010	King, Susan	2010	Ray Bradbury hates big government:Our country is in need of a revolution	Los Angeles Times Hero Complex			0
king2010b	King, Stephen	2010	Stephen King on the Kindle and the iPad.	Entertainment Weekly			0
kinkead2003	Kinkead, J.	2003	Learning Through Inquiry: An Overview of Undergraduate Research	New Directions for Teaching and Learning			0
kintigh2006	Kintigh, Keith W.	2006	The Promise and Challenge of Archaeological Data Integration	American Antiquity			0
kirk1991	Kirk, John | Kretzschmar Jr., William A.	1991	The Analysis and Interpretation of Dialect Databases by Interactive Mapping	Proceedings of the Joint International Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistics Computing			0
kirk1992	Kirk, John | Kretzschmar Jr., William A.	1992	Interactive Linguistic Mapping of Dialect Features	Literary and Linguistic Computing			0
kirkbride	Kirkbride Bible Co.	n.d.	Kirkbride Bible Co.				0
kirsch1984	Kirsch, Russell A.	1984	Making Art Historical Sources Visible to Computers: Pictures as Primary Sources for Computer-based Art History Data	Automatic Processing of Art History Data and Documents			0
kirschenbaum2001	Kirschenbaum, Matthew	2001	Materiality and Matter and Stuff: What Electronic Texts Are Made Of.	Electronic Book Review			0
kirschenbaum2004	Kirschenbaum, Matthew	2004	Interface, Aesthetics, and Usability	A Companion to Digital Humanities			0
kirschenbaum2007a	Kirschenbaum, Matthew G.	2007	The Remaking of Readings: Data Mining and the Digital Humanities	Proceedings of the National Science Foundation Symposium on Next Generation of Data Mining and Cyber-Enabled Discovery for Innovation			0
kirschenbaum2007b	Kirschenbaum, Matthew G.	2007	Mechanisms: New Media and the Forensic Imagination				0
kirschenbaum2008	Kirschenbaum, Matthew	2008	Mechanisms: New Media and the Forensic Imagination				0
kirschenbaum2008b	Kirschenbaum, Matthew	1998	Managing the Blake Archive	Romantic Circles Features & Events: Editors’ Dispatches			0
kirschenbaum2009	Kirschenbaum, Matthew G.	2009	Done: Finishing Projects in the Digital Humanities	Digital Humanities Quarterly			1
kirschenbaum2009a	Kirschenbaum, Matthew G. | Farr, Erika L. | Kraus, Kari M. | Nelson, Naomi | Stollar Peters, Catherine | Redwine, Gabriela | Reside, Doug	2009	Approaches to Managing and Collecting Born-Digital Literary Materials for Scholarly Use	, White Paper to the NEH Office of Digital Humanities			0
kirschenbaum2009b	Kirschenbaum, Matthew G. | Farr, Erika L. | Kraus, Kari M. | Nelson, Naomi | Stollar Peters, Catherine | Redwine, Gabriela | Reside, Doug	2009	Digital Materiality: Preserving Access to Computers as Complete Environments	iPRES 2009: the Sixth International Conference on Preservation of Digital Objects			0
kirschenbaum2010a	Kirschenbaum, Matthew	2010	Comment on Doing DH v. Theorizing DH	Digital Humanities Questions & Answers			0
kirschenbaum2010b	Kirschenbaum, Matthew	2010	Q: Has Twitter done more as DH cyberinfrastructure than any dedicated effort to date?	Twitter			0
kirschenbaum2010c	Kirschenbaum, Matthew	2010	What Is Digital Humanities and What's It Doing in English Departments?	ADE Bulletin			0
kirschenbaum2010d	Kirschenbaum, M.G.	2010	What is Digital Humanities and What's It Doing in English Departments?				0
kirschenbaum2010e	Kirschenbaum, Matthew	2010	The .txtual Condition	Radcliffe Institute for Advanced Study			0
kirschenbaum2010f	Kirschenbaum, Matthew	2010	Twitter update for @mkirschenbaum				0
kirschenbaum2011a	Kirschenbaum, Matthew	2012	What is Digital Humanities and What’s It Doing in English Departments?	Debates in the Digital Humanities,			0
kirschenbaum2011b	Kirschenbaum, M. | Nowviskie, B. | Scheinfeldt, T. | Reside, D.	2011	Collaborator’s Bill of Rights	Off the Tracks: Recommendations			0
kirschenbaumetal2008	Kirschenbaum, Matthew | Reside, Doug | Liu, Alan	2008	No Round Trip: Two New Primary Sources for Agrippa				0
kirsh1994	Kirsh, David | Maglio, Paul	1994	On Distinguishing Epistemic from Pragmatic Action.	Cognitive Science			0
kittler1990	Kittler, Friedrich A.	1990	Discourse Networks 1800/1900				0
kittler1996	Kittler, Friedrich	1996	The History of Communication Media	CTheory			0
kittler1997	Kittler, F.A.	1997	The World of the Symbolic – A World of the Machine,	Literature, Media, Information Systems: Essays			0
kittler1998	Kittler, Friedrich	1998	Bei Tanzmusik kommt es einem in die Beine.				0
kittler1999	Kittler, Friedrich	1999	Gramophone, Film, Typewriter				0
kittler2008	Kittler, F.A.	2008	Code (or, How You Can Write Something Differently),	Software Studies \ A Lexicon			0
kittler2009	Kittler, Friedrich	2009	Towards an Ontology of Media	Theory, Culture & Society			0
kitzmann2006	Kitzmann, Andreas	2006	Hypertext Handbook				0
kiyokawa2007	Kiyokawa, K. | Billinghurst, M. | Hayes, S.E. | Gupta, A. | Sannohe, Y. | Kato, H.	2007	Communication Behaviors of Co-Located Users in Collaborative AR Interfaces	Proceedings of the Symposium on Mixed and Augmented Reality			0
kjellberg2010	Kjellberg, S.	2010	I am a blogging researcher: Motivations for blogging in a scholarly context	First Monday			0
klein1975	Klein, Melanie	1975	Love, Guilt, and Reparation and Other Works				0
klein1990	Klein, Julie	1990	Interdisciplinarity: History, Theory, and Practice				0
klein1996	Klein, Julie Thomson	1996	Crossing Boundaries: Knowledge, Disciplinarities, and Interdisciplinarities				0
klein2004	Klein, Norman M.	2004	The Vatican to Vegas: A History of Special Effects				0
klima2006	Klima, John	2006	Saint Joe.				0
klosa2006	Klosa, Annette | Schnörch, Ulrich | Storjohann, Petra	2006	ELEXIKO -- A Lexical and Lexicological, Corpus-based Hypertext Information System at the Institut für deutsche Sprache, Mannheim	Proceedings of the Twelfth Conference of the European Association for Lexicography			0
knoblock2007	Knoblock, Craig | Lopresti, Daniel | Roy, Shourya | Subramaniam, Venkata	2007	Special Issue on Noisy Text Analytics	International Journal on Document Analysis and Recognition			0
knorr1990	Knorr-Centina, Karin | Amann, Klaus	1990	Image Dissection in Natural Scientific Inquiry	Science, Technology, and Human Values			0
knorr1999	Knorr Cetina, Karin	1999	Epistemic Cultures: How the Sciences Make Knowledge				0
knowles2002	Knowles, A.	2002	Past Time, Past Place: GIS for History				0
knowles2008	Knowles, A. | Hillier, A.	2008	Placing History: How Maps, Spatial Data and GIS are Changing Historical Scholarship				0
knowltona	Knowlton, Jeff | Spellman, Naomi | Hight, Jeremy	n.d.	34 North 188 West: Mining the Urban Landscape				0
knowltonb	Knowlton, Jeff | Spellman, Naomi | Stow, Brandon	n.d.	The Interpretive Engine for Various Places on Earth				0
knuth1998	Knuth, D.	1998	Adventure				0
koelb2006	Koelb, Janice Hewlett	2006	The Poetics of Description: Imagined Places in European Literature				0
kohandrisam2013	Koh, Adeline | Risam, Roopika	2013	Postcolonial Digital Humanities				0
kohut2012	Kohut, A.	2012	In changing news landscape, even television is vulnerable.	The Pew Research Center			0
kolak2008	Kolak, Okan | Schilit, Bill N.	2008	Generating Links by Mining Quotations	Proceedings of the Nineteenth ACM conference on Hypertext and Hypermedia			0
konstantinou2012	Konstantinou, L.	2012	Too big to succeed: On William Gaddis’s J.R.	Los Angeles Review of Books			0
koppe1983	Koppe, Simo	1983	The Psychology of the Neuron: Freud, Cajal, and Gorgi.	The Scandinavian Journal of Psychology			0
koppel2002	Koppel, Moshe | Argamon, Shlomo | Shimoni, Anat Rachel	2002	Automatically Categorizing Written Texts by Author Gender	Literary and Linguistic Computing			0
kornbluh2008	Kornbluh, M.	2008	From Digital Repositories to Information Habitats: H-Net, the Quilt Index, Cyber Infrastructure, and Digital Humanities.	First Monday,			0
korpela2006	Korpela, Jukka K.	2006	Unicode Explained				0
koskimaa2010	Koskimaa, Raine	2010	Teaching Digital Literature: Code and Culture.	Teaching Literature at a Distance: Open, Online and Blended Learning			0
kopteltsev2006	Kopteltsev, Valentine	2006	Review of All Hope Abandon				0
kostelanetz1991	Kostelanetz, Richard	1991	The New Poetries and Some Old				0
kotsiopoulos2003	Kotsiopoulos, Ioannis | Keane, John | Turner, Mark | Layzell, Paul | Zhu, Fujun	2003	IBHIS: Integration Broker for Heterogeneous Information Sources	Proceedings of the 27th Annual International Computer Software and Applications Conference			0
kott2006	Kott, Katherine | Dunn, Jon | Halbert, Martin | Johnston, Leslie | Milewicz, Liz | Shreeves, Sarah	2006	Digital Library Federation (DLF) Aquifer Project	D-Lib Magazine			0
kovarik2011	Kovarik, B.	2011	Revolutions in Communication: Media History from Gutenberg to the Digital Age				0
kozareva2006	Kozareva, Zornita	2006	Bootstrapping Named Entity Recognition with Automatically Generated Gazetteer Lists	Proceedings of the Eleventh Conference of the European Chapter of the Association for Computational Linguistics			0
kraaijeveld2000	Kraaijeveld, Alex	2000	Origin of Chess: A Phylogenetic Perspective	Board Game Studies			0
krafchick1988	Krafchick, Marcelline	1988	World Without Heroes: The Brooklyn Novels of Daniel Fuchs				0
