Article ID	Pub. Year	Authors	Affiliations	Authors with Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000593	2022	Till Grallert	Orient-Institut Beirut	Till Grallert, Orient-Institut Beirut	Open Arabic Periodical Editions: A Framework for Bootstrapped Scholarly Editions Outside the Global North	000327	000667	000660	000483	000509	000034	000755	000584	000245	000600	https://dhq.digitalhumanities.org/vol/16/2/000593/000593.html
000594	2022	Quinn Dombrowski	Stanford University	Quinn Dombrowski, Stanford University	Minimizing Computing Maximizes Labor	000587	000304	000025	000419	000820	000359	000590	000573	000591	000209	https://dhq.digitalhumanities.org/vol/16/2/000594/000594.html
000595	2022	Kailey Fukushima | Karen Bourrier | Janice Parker	University of British Columbia | University of Calgary | Calgary Public Library	Kailey Fukushima, University of British Columbia; Karen Bourrier, University of Calgary; Janice Parker, Calgary Public Library	The Lives of Mistresses and Maids: Editing Victorian Correspondence with Genealogy, Prosopography, and the TEI	000523	000281	000381	000734	000323	000160	000333	000197	000227	000483	https://dhq.digitalhumanities.org/vol/16/1/000595/000595.html
000596	2022	Grant Wythoff	Princeton University	Grant Wythoff, Princeton University	Ensuring Minimal Computing Serves Maximal Connection	000202	000112	000167	000820	000020	000209	000095	000351	000134	000677	https://dhq.digitalhumanities.org/vol/16/2/000596/000596.html
000597	2022	Maria Bonn | Harriett Green | Angela Courtney | Megan Senseney	School of Information Sciences, Univesity of Illinois Urbana Champaign | Washington University in St. Louis | Indiana University Bloomington | University of Arizona	Maria Bonn, School of Information Sciences, Univesity of Illinois Urbana Champaign; Harriett Green, Washington University in St. Louis; Angela Courtney, Indiana University Bloomington; Megan Senseney, University of Arizona	Innovation Through Collaboration in Humanities Research	000198	000336	000179	000184	000029	000319	000031	000133	000374	000443	https://dhq.digitalhumanities.org/vol/15/4/000597/000597.html
000598	2022	Kimmo Elo	University of Turku	Kimmo Elo, University of Turku	A Text Network Analysis of Discursive Changes in German, Austrian and Swiss New Year’s Speeches 2000-2021	000300	000003	000562	000679	000094	000513	000361	000201	000026	000842	https://dhq.digitalhumanities.org/vol/16/1/000598/000598.html
000599	2022	Nathanael Moore	University of Otago	Nathanael Moore, University of Otago	The Brain Is Deeper Than the Sea: Sea and Spar Between, Computational Stuplimity, and Fragmentation	000558	000537	000265	000313	000108	000619	000372	000569	000678	000227	https://dhq.digitalhumanities.org/vol/16/1/000599/000599.html
000600	2022	Tiffany Chan | Jentery Sayers	University of Victoria Libraries | University of Victoria	Tiffany Chan, University of Victoria Libraries; Jentery Sayers, University of Victoria	Minimal Computing from the Labor Perspective	000509	000029	000591	000593	000584	000585	000670	000025	000222	000589	https://dhq.digitalhumanities.org/vol/16/2/000600/000600.html
000601	2022	Simon Peter Rowberry	Department of Information Studies, University College London	Simon Peter Rowberry, Department of Information Studies, University College London	The Ebook Imagination	000007	000011	000361	000046	000017	000389	000356	000578	000018	000051	https://dhq.digitalhumanities.org/vol/16/1/000601/000601.html
000602	2022	Nozomu Okuda | Jeffery Kinnison | Patrick Burns | Neil Coffee | Walter Scheirer	SUNY University at Buffalo, Department of Classics | University of Notre Dame, Department of Computer Science and Engineering | University of Texas at Austin, Department of Classics | SUNY University at Buffalo, Department of Classics | University of Notre Dame, Department of Computer Science and Engineering	Nozomu Okuda, SUNY University at Buffalo, Department of Classics; Jeffery Kinnison, University of Notre Dame, Department of Computer Science and Engineering; Patrick Burns, University of Texas at Austin, Department of Classics; Neil Coffee, SUNY University at Buffalo, Department of Classics; Walter Scheirer, University of Notre Dame, Department of Computer Science and Engineering	Tesserae Intertext Service	000108	000227	000166	000691	000323	000184	000025	000683	000595	000159	https://dhq.digitalhumanities.org/vol/16/1/000602/000602.html
000603	2022	Ciaran B. Trace	The University of Texas at Austin	Ciaran B. Trace, The University of Texas at Austin	Archives, Information Infrastructure, and Maintenance Work	000411	000671	000468	000380	000184	000318	000807	000151	000206	000227	https://dhq.digitalhumanities.org/vol/16/1/000603/000603.html
000604	2022	Houda Lamqaddam | Inez De Prekel | Koenraad Brosens | Katrien Verbert	University of Leuven | University of Leuven | University of Leuven | University of Leuven	Houda Lamqaddam, University of Leuven; Inez De Prekel, University of Leuven; Koenraad Brosens, University of Leuven; Katrien Verbert, University of Leuven	Perceptual Effects of Hierarchy in Art Historical Social Networks	000026	000105	000195	000244	000562	000400	000263	000300	000094	000445	https://dhq.digitalhumanities.org/vol/16/1/000604/000604.html
000605	2022	Francesca Giovannetti | Francesca Tomasi	University of Bologna | University of Bologna	Francesca Giovannetti, University of Bologna; Francesca Tomasi, University of Bologna	Linked data from TEI (LIFT): A Teaching Tool for TEI to Linked Data Transformation	000169	000588	000454	000279	000745	000019	000211	000424	000231	000026	https://dhq.digitalhumanities.org/vol/16/2/000605/000605.html
000606	2022	Robert Gorman	Department of Classics and Religious Studies, University of Nebraska-Lincoln	Robert Gorman, Department of Classics and Religious Studies, University of Nebraska-Lincoln	Universal Dependencies and Author Attribution of Short Texts with Syntax Alone	000454	000687	000357	000146	000295	000012	000734	000566	000104	000170	https://dhq.digitalhumanities.org/vol/16/2/000606/000606.html
000607	2022	Jennifer Edmond | Nicole Basaraba | Michelle Doran | Vicky Garnett | Courtney Helen Grile | Eliza Papaki | Erszébet Toth-Czifra	Trinity College Dublin, Ireland | Maastricht University, the Netherlands | Centre for Digital Humanities, Trinity College Dublin, Ireland | DARIAH-EU | School of Creative Arts, Trinity College Dublin, Ireland | DARIAH-EU | DARIAH-EU	Jennifer Edmond, Trinity College Dublin, Ireland; Nicole Basaraba, Maastricht University, the Netherlands; Michelle Doran, Centre for Digital Humanities, Trinity College Dublin, Ireland; Vicky Garnett, DARIAH-EU; Courtney Helen Grile, School of Creative Arts, Trinity College Dublin, Ireland; Eliza Papaki, DARIAH-EU; Erszébet Toth-Czifra, DARIAH-EU	Scholarly Primitives of Scholarly Meetings: A DH-Inspired Exploration of the Virtual Incunabular in the Time of COVID 19	000349	000359	000272	000401	000594	000071	000486	000374	000356	000173	https://dhq.digitalhumanities.org/vol/16/2/000607/000607.html
000608	2022	Sylvia Fernandez | Rubria Rocha de Luna | Annette M. Zapata	University of Texas in San Antonio | Texas A&M University | University of Houston	Sylvia Fernandez, University of Texas in San Antonio; Rubria Rocha de Luna, Texas A&M University; Annette M. Zapata, University of Houston	United Fronteras como tercer espacio: Modelo transfronterizo a través de las humanidades digitales poscoloniales y la computación mínima	000013	000320	000327	000029	000025	000054	000593	000734	000515	000222	https://dhq.digitalhumanities.org/vol/16/2/000608/000608.html
000609	2022	Stephanie Boddie | Amy Hillier	Baylor University, Diana R. Garland School of Social Work, the School of Education, and the George W. Truett Seminary and University of South Africa, Institute for Gender Studies | University of Pennsylvania School of Social Policy & Practice	Stephanie Boddie, Baylor University, Diana R. Garland School of Social Work, the School of Education, and the George W. Truett Seminary and University of South Africa, Institute for Gender Studies; Amy Hillier, University of Pennsylvania School of Social Policy & Practice	The Making and Re-making of The Philadelphia Negro	000273	000513	000302	000386	000145	000761	000031	000770	000209	000631	https://dhq.digitalhumanities.org/vol/16/2/000609/000609.html
000610	2022	Elspeth Brown | Cait McKinney | Dan Guadagnolo | Juan Carlos Mezo Gonzalez | Sid Cunningham | Caleigh Inman | Zohar Freeman | Amal Khurram | Alisha Krishna | Mackenzie Stewart	University of Toronto | Simon Fraser University | University of Toronto | University of Toronto | York University |  | Harvard Law School |  | University of Toronto Faculty of Law | University of Toronto	Elspeth Brown, University of Toronto; Cait McKinney, Simon Fraser University; Dan Guadagnolo, University of Toronto; Juan Carlos Mezo Gonzalez, University of Toronto; Sid Cunningham, York University; Caleigh Inman; Zohar Freeman, Harvard Law School; Amal Khurram; Alisha Krishna, University of Toronto Faculty of Law; Mackenzie Stewart, University of Toronto	Transmediation as Radical Pedagogy in Building Queer and Trans Digital Archives	000614	000448	000404	000211	000216	000471	000781	000400	000617	000305	https://dhq.digitalhumanities.org/vol/16/2/000610/000610.html
000611	2022	Eamon Schlotterback | Cailin Flannery Roles | K.J. Rawson	Northeastern University | Northeastern University | Northeastern University	Eamon Schlotterback, Northeastern University; Cailin Flannery Roles, Northeastern University; K.J. Rawson, Northeastern University	Investing in Project Maintenance: Auditing the Digital Transgender Archive	000473	000174	000108	000173	000029	000595	000040	000319	000401	000336	https://dhq.digitalhumanities.org/vol/16/1/000611/000611.html
000612	2022	Hoyeol Kim	Texas A&M University	Hoyeol Kim, Texas A&M University	Sentiment Analysis: Limits and Progress of the Syuzhet Package and Its Lexicons	000436	000687	000454	000708	000227	000481	000595	000579	000314	000563	https://dhq.digitalhumanities.org/vol/16/2/000612/000612.html
000613	2022	Wenyi Shang | Winbin Huang	School of Information Sciences, University of Illinois, Urbana-Champaign | Department of Information Management, Peking University	Wenyi Shang, School of Information Sciences, University of Illinois, Urbana-Champaign; Winbin Huang, Department of Information Management, Peking University	Rediscussing the Political Struggle in the Light of Reform in Late 11th Century China under the View of Digital Humanities	000161	000096	000262	000063	000434	000062	000565	000188	000158	000144	https://dhq.digitalhumanities.org/vol/16/2/000613/000613.html
000614	2022	Mélanie Péron | Meaghan Moody | Vickie Karasic	University of Pennsylvania | University of Rochester | Bryn Mawr College	Mélanie Péron, University of Pennsylvania; Meaghan Moody, University of Rochester; Vickie Karasic, Bryn Mawr College	Stitching the Fragmented: Feminist Maker Pedagogy and Immersive Technologies for Cultural Learning	000400	000483	000116	000273	000610	000031	000562	000415	000770	000467	https://dhq.digitalhumanities.org/vol/16/2/000614/000614.html
000615	2022	James Baker | Andrew Salway | Cynthia Roman	University of Southampton | Sussex Humanities Lab, University of Sussex | Lewis Walpole Library	James Baker, University of Southampton; Andrew Salway, Sussex Humanities Lab, University of Sussex; Cynthia Roman, Lewis Walpole Library	Detecting and Characterising Transmission from Legacy Collection Catalogues	000462	000424	000778	000772	000587	000199	000471	000061	000380	000640	https://dhq.digitalhumanities.org/vol/16/2/000615/000615.html
000616	2022	Simone Murray	School of Languages, Literatures, Cultures and Linguistics, Monash University	Simone Murray, School of Languages, Literatures, Cultures and Linguistics, Monash University	Varieties of Digital Literary Studies: Micro, Macro, Meso	000162	000140	000017	000161	000434	000108	000317	000046	000115	000128	https://dhq.digitalhumanities.org/vol/16/2/000616/000616.html
000617	2022	Onyekachi Henry Ibekwe	University of Nigeria	Onyekachi Henry Ibekwe, University of Nigeria	New Digital Worlds: Postcolonial Digital Humanities in Theory, Praxis and Pedagogy	000846	000209	000778	000874	000633	000773	000460	000448	000761	000645	https://dhq.digitalhumanities.org/vol/16/2/000617/000617.html
000618	2022	Yasamin Rezai	University of Miami	Yasamin Rezai, University of Miami	Data Stories for/from All: Why Data Feminism is for Everyone	000202	000617	000217	000622	000216	000042	000211	000209	000473	000338	https://dhq.digitalhumanities.org/vol/16/2/000618/000618.html
000619	2022	Anette Hagen | Elise Seip Tønnessen	University of South-Eastern Norway | University of Agder	Anette Hagen, University of South-Eastern Norway; Elise Seip Tønnessen, University of Agder	Worlds and Readers: Augmented Reality in Modern Polaxis	000616	000140	000180	000564	000103	000115	000356	000139	000389	000162	https://dhq.digitalhumanities.org/vol/16/2/000619/000619.html
000620	2022	Sabrina Sauer | Berber Hagedoorn	University of Groningen | University of Groningen	Sabrina Sauer, University of Groningen; Berber Hagedoorn, University of Groningen	Linking Data and Disciplines: Interdisciplinary brokering in digital humanities research	000072	000227	000127	000184	000179	000375	000159	000546	000523	000374	https://dhq.digitalhumanities.org/vol/16/3/000620/000620.html
