Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000469	2020	Ana Jofre | Vincent Berardi | Kathleen P.J. Brennan | Aisha Cornejo | Carl Bennett | John Harlan	SUNY Polytechnic | Chapman University | University of Queensland | Chapman University | SUNY Polytechnic | SUNY Polytechnic	Crowdsourcing Image Extraction and Annotation: Software Development and Case Study	000578	000125	000410	000223	000678	000523	000333	000290	000477	000682	https://digitalhumanities.org/dhq/vol/14/2/000469/000469.html
000470	2020	Rebekah Cummings | David S. Roh | Elizabeth Callaway	University of Utah | University of Utah | University of Utah	Organic and Locally Sourced: Growing a Digital Humanities Lab with an Eye Towards Sustainability	000677	000201	000479	000322	000411	000567	000163	000480	000198	000471	https://digitalhumanities.org/dhq/vol/14/3/000470/000470.html
000471	2020	Shanmugapriya T | Nirmala Menon	Indian Institute of Technology | Indian Institute of Technology	Infrastructure and Social Interaction: Situated Research Practices in Digital Humanities in India	000485	000647	000315	000724	000589	000004	000732	000646	000332	000186	https://digitalhumanities.org/dhq/vol/14/3/000471/000471.html
000472	2020	Andreas Fickers | Tim van der Heijden	University of Luxembourg | University of Luxembourg	Inside the Trading Zone: Thinkering in a Digital History Lab	000375	000485	000570	000112	000620	000208	000135	000272	000698	000575	https://digitalhumanities.org/dhq/vol/14/3/000472/000472.html
000473	2020	Kathi Inman Berens | Abbey Gaterud | Rachel Noorda	Portland State University | Chemeketa Community College | Portland State University	Ooligan Press: Building and Sustaining a Feminist Digital Humanities Lab at a R-2	000322	000466	000080	000198	000311	000470	000567	000677	000351	000201	https://digitalhumanities.org/dhq/vol/14/3/000473/000473.html
000474	2020	Lawrence Evalyn | C. E. M. Henderson | Julia King | Jessica Lockhart | Laura Mitchell | Suzanne Conklin Akbari	University of Toronto | University of Toronto’s Centre for Medieval Studies | University of Bergen, Norway | University of Toronto, Mississauga | St. Thomas More College, University of Saskatchewan | Institute for Advanced Study	One Loveheart at a Time: The Language of Emoji and the Building of Affective Community in the Digital Medieval Studies Environment	000485	000424	000446	000390	000464	000481	000478	000721	000536	000373	https://digitalhumanities.org/dhq/vol/14/3/000474/000474.html
000475	2020	John Douglas Bradley	King's Digital Lab, King's College London	A Prosopography as Linked Open Data: Some Implications from DPRR	000549	000605	000279	000328	000726	000026	000196	000523	000318	000538	https://digitalhumanities.org/dhq/vol/14/2/000475/000475.html
000476	2020	Clarisse Bardiot	Université Polytechnique Hauts-de-France	Theatre analytics: developing software for theatre research	000379	000484	000557	000625	000496	000289	000175	000321	000322	000269	https://digitalhumanities.org/dhq/vol/14/3/000476/000476.html
000477	2020	Maciej Maryl | Costis Dallas | Jennifer Edmond | Jessie Labov | Ingrida Kelpšienė | Michelle Doran | Marta Kołodziejska | Klaudia Grabowska	Institute of Literary Research of the Polish Academy of Sciences, Poland | Faculty of Information, University of Toronto; Digital Curation Unit, IMSI-Athena Research Centre | School of Languages Literatures and Cultural Studies, Trinity College Dublin, Ireland; DARIAH -EU | Center for Media, Data, and Society, Central European University, Hungary | Vilnius University Faculty of Communication | Trinity College Dublin | Institute of Literary Research of the Polish Academy of Sciences, Poland | Institute of Literary Research of the Polish Academy of Sciences, Poland	A Case Study Protocol for Meta-Research into Digital Practices in the Humanities	000401	000485	000620	000111	000678	000388	000597	000484	000607	000568	https://digitalhumanities.org/dhq/vol/14/3/000477/000477.html
000478	2020	Natalie Philips | Alexander Babbitt | Soohyun Cho | Jessica Kane | Cody Mejeur | Craig Pearson	Michigan State University | Michigan State University | Michigan State University | Albion College | University at Buffalo | Michigan State University	Creating Spaces for Interdisciplinary Research across Literature, Neuroscience, and DH: A Case Study of The Digital Humanities and Literary Cognition Lab (DHLC)	000080	000485	000466	000090	000691	000421	000322	000479	000390	000111	https://digitalhumanities.org/dhq/vol/14/3/000478/000478.html
000479	2020	Catherine DeRose | Peter Leonard	Yale University | Yale University	Digital Humanities on Reserve: From Reading Room to Laboratory at Yale University Library	000466	000468	000485	000615	000112	000090	000322	000086	000470	000677	https://digitalhumanities.org/dhq/vol/14/3/000479/000479.html
000480	2020	Randa El Khatib | Alyssa Arbuckle | Lynne Siemens | Ray Siemens | Caroline Winter | ETCL Research Group	University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria	An Open Lab? The Electronic Textual Cultures Lab in the Evolving Digital Humanities Landscape	000233	000114	000485	000660	000322	000721	000570	000198	000471	000194	https://digitalhumanities.org/dhq/vol/14/3/000480/000480.html
000481	2020	Ashley S. Lee | Poom Chiarawongse | Jo Guldi | Andras Zsom	Brown University | Brown University | Southern Methodist University | Brown University	The Role of Critical Thinking in Humanities Infrastructure: The Pipeline Concept with a Study of HaToRI (Hansard Topic Relevance Identifier)	000463	000709	000454	000574	000553	000244	000342	000500	000489	000691	https://digitalhumanities.org/dhq/vol/14/3/000481/000481.html
000482	2020	Emma Slayton	Carnegie Mellon University	Modeling Amerindian Sea Travel in the Early Colonial Caribbean	000294	000490	000415	000626	000361	000667	000531	000670	000283	000631	https://digitalhumanities.org/dhq/vol/14/4/000482/000482.html
000483	2020	Alex D. Ketchum	McGill University	Lost Spaces, Lost Technologies, and Lost People: Online History Projects Seek to Recover LGBTQ+ Spatial Histories	000610	000379	000634	000321	000573	000450	000141	000571	000110	000491	https://digitalhumanities.org/dhq/vol/14/3/000483/000483.html
000484	2020	Christine Barats | Valérie Schafer | Andreas Fickers	Cerlis, University of Paris Descartes | C²DH, University of Luxembourg | C²DH, University of Luxembourg	Fading Away... The challenge of sustainability in digital studies	000477	000678	000163	000401	000411	000715	000151	000463	000114	000593	https://digitalhumanities.org/dhq/vol/14/3/000484/000484.html
000485	2020	Mila Oiva | Urszula Pawlicka-Deger	University of Turku (Finland) | Aalto University	Lab and Slack. Situated Research Practices in Digital Humanities - Introduction to the DHQ Special Issue.	000466	000471	000465	000472	000477	000464	000478	000351	000480	000468	https://digitalhumanities.org/dhq/vol/14/3/000485/000485.html
000486	2020	Cody Mejeur	University at Buffalo, SUNY	Playing with Playthroughs: Distance Visualization and Narrative Form in Video Games	000331	000066	000165	000129	000002	000276	000339	000280	000122	000378	https://digitalhumanities.org/dhq/vol/14/3/000486/000486.html
000487	2020	Viktoria Brüggemann | Mark-Jan Bludau | Marian Dörk	University of Applied Sciences Potsdam | University of Applied Sciences Potsdam | University of Applied Sciences Potsdam	The Fold: Rethinking Interactivity in Data Visualization	000210	000629	000322	000496	000574	000688	000091	000619	000074	000342	https://digitalhumanities.org/dhq/vol/14/3/000487/000487.html
000488	2024	Onyekachi Henry Ibekwe	University of Nigeria	Tractable Tensions: A Review of Digital Humanities: Knowledge and Critique in a Digital Age by David M. Berry and Anders Fagerjord	000080	000685	000180	000186	000172	000634	000112	000701	000065	000557	https://digitalhumanities.org/dhq/vol/18/1/000488/000488.html
000489	2020	David J. Birnbaum | Elena Spadini	University of Pittsburgh | Université de Lausanne	Reassessing the locus of normalization in machine-assisted collation	000583	000579	000697	000574	000313	000293	000627	000371	000288	000069	https://digitalhumanities.org/dhq/vol/14/3/000489/000489.html
000490	2020	Diego Jiménez–Badillo | Patricia Murrieta–Flores | Bruno Martins | Ian Gregory | Mariana Favila-Vázquez | Raquel Liceras-Garrido	Museo del Templo Mayor, Instituto Nacional de Antropología e Historia | Digital Humanities Hub–History Department, Lancaster University | The Instituto de Engenharia de Sistemas e Computadores, Investigação e Desenvolvimento em Lisboa, INESC–ID, University of Lisbon | Digital Humanities Hub–History Department, Lancaster University | Museo del Templo Mayor, Instituto Nacional de Antropología e Historia | Digital Humanities Hub–History Department, Lancaster University	Developing Geographically Oriented NLP Approaches to Sixteenth–Century Historical Documents: Digging into Early Colonial Mexico	000491	000142	000268	000531	000328	000529	000574	000649	000287	000448	https://digitalhumanities.org/dhq/vol/14/4/000490/000490.html
000491	2020	Laura Matthew | Michael Bannister	Marquette University | Independent Programmer Analyst	The Form of the Content: The Digital Archive Nahuatl/Nawat in Central America	000268	000529	000490	000531	000581	000142	000649	000221	000413	000626	https://digitalhumanities.org/dhq/vol/14/4/000491/000491.html
000492	2024	Céline Thobois-Gupta	Trinity College Dublin	A Review of James Little’s The Making of Samuel Beckett’s Not I / Pas moi, That Time / Cette fois and Footfalls / Pas (2021)	000188	000175	000583	000104	000430	000053	000029	000166	000561	000697	https://digitalhumanities.org/dhq/vol/18/2/000492/000492.html
000494	2020	Lauren G. Kilroy-Ewbank	Independent Art Historian	Decolonizing "The Digital" in the Classroom: Reflections on the Intersection of Colonial Latin American Art History and Digital Art History Pedagogy	000531	000490	000208	000529	000221	000287	000312	000413	000145	000591	https://digitalhumanities.org/dhq/vol/14/4/000494/000494.html
000495	2020	Eva Hielscher	Independent Scholar	The Phenomenon of Interwar City Symphonies: A Combined Methodology of Digital Tools and Traditional Film Analysis Methods to Study Visual Motifs and Structural Patterns of Experimental-Documentary City Films	000496	000500	000518	000515	000545	000532	000523	000521	000276	000524	https://digitalhumanities.org/dhq/vol/14/4/000495/000495.html
000496	2020	Jan-Hendrik Bakels | Matthias Grotkopp | Thomas Scherer | Jasper Stratil	Freie Universität Berlin | Freie Universität Berlin | Freie Universität Berlin | Freie Universität Berlin	Matching Computational Analysis and Human Experience: Performative Arts and the Digital Humanities	000532	000524	000500	000511	000497	000495	000507	000521	000276	000280	https://digitalhumanities.org/dhq/vol/14/4/000496/000496.html
000497	2020	Eef Masson | Christian Gosvig Olesen | Nanne van Noord | Giovanna Fossati	University of Amsterdam / Rathenau Institute | Utrecht University / University of Amsterdam | University of Amsterdam / Netherlands Institute for Sound and Vision | University of Amsterdam / Eye Filmmuseum	Exploring Digitised Moving Image Collections: The SEMIA Project, Visual Analysis and the Turn to Abstraction	000518	000500	000524	000515	000496	000532	000506	000735	000654	000400	https://digitalhumanities.org/dhq/vol/14/4/000497/000497.html
000498	2020	Agata Hołobut | Jan Rybicki	Jagiellonian University in Kraków | Jagiellonian University in Kraków	The Stylometry of Film Dialogue: Pros and Pitfalls	000296	000553	000573	000269	000584	000302	000276	000695	000496	000521	https://digitalhumanities.org/dhq/vol/14/4/000498/000498.html
000499	2020	Joanna Byszuk	Institute of Polish Language, Polish Academy of Sciences	The Voices of Doctor Who – How Stylometry Can be Useful in Revealing New Information About TV Series	000498	000545	000532	000093	000689	000043	000291	000229	000562	000407	https://digitalhumanities.org/dhq/vol/14/4/000499/000499.html
000500	2020	Barbara Flueckiger | Gaudenz Halter	University of Zurich | University of Zurich	Methods and Advanced Tools for the Analysis of Film Colors in Digital Humanities	000518	000496	000515	000524	000276	000523	000682	000414	000501	000486	https://digitalhumanities.org/dhq/vol/14/4/000500/000500.html
000501	2021	Eric Kaltman | Joseph Osborn | Noah Wardrip-Fruin	Department of Computer Science, California State University Channel Islands | Department of Computer Science, Pomona College | Department of Computational Media, University of California, Santa Cruz	From the Presupposition of Doom to the Manifestation of Code: Using Emulated Citation in the Study of Games and Cultural Software	000129	000175	000151	000200	000122	000138	000484	000339	000066	000670	https://digitalhumanities.org/dhq/vol/15/1/000501/000501.html
000502	2020	Mercedes I. Salomón Salazar	México - Biblioteca Histórica José María Lafragua; Benemérita Universidad Autónoma de Puebla	El Catálogo Colectivo de Marcas de Fuego. Avatares para conformar su canon de autoridades	000353	000608	000346	000347	000355	000352	000345	000142	000649	000458	https://digitalhumanities.org/dhq/vol/14/4/000502/000502.html
000503	2020	Nicole Gray	University of Nebraska-Lincoln	"Vivas to those who have failed:" Walt Whitman Electric and the (Digital) Humanities	000053	000657	000151	000455	000174	000248	000155	000424	000600	000269	https://digitalhumanities.org/dhq/vol/14/4/000503/000503.html
