Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000477	2020	Maciej Maryl | Costis Dallas | Jennifer Edmond | Jessie Labov | Ingrida Kelpšienė | Michelle Doran | Marta Kołodziejska | Klaudia Grabowska	Institute of Literary Research of the Polish Academy of Sciences, Poland | Faculty of Information, University of Toronto; Digital Curation Unit, IMSI-Athena Research Centre | School of Languages Literatures and Cultural Studies, Trinity College Dublin, Ireland; DARIAH -EU | Center for Media, Data, and Society, Central European University, Hungary | Vilnius University Faculty of Communication | Trinity College Dublin | Institute of Literary Research of the Polish Academy of Sciences, Poland | Institute of Literary Research of the Polish Academy of Sciences, Poland	A Case Study Protocol for Meta-Research into Digital Practices in the Humanities	000216	000395	000172	000086	000720	000038	000126	000610	000673	000299	https://digitalhumanities.org/dhq/vol/14/3/000477/000477.html
000478	2020	Natalie Philips | Alexander Babbitt | Soohyun Cho | Jessica Kane | Cody Mejeur | Craig Pearson	Michigan State University | Michigan State University | Michigan State University | Albion College | University at Buffalo | Michigan State University	Creating Spaces for Interdisciplinary Research across Literature, Neuroscience, and DH: A Case Study of The Digital Humanities and Literary Cognition Lab (DHLC)	000120	000560	000034	000216	000102	000203	000251	000510	000471	000547	https://digitalhumanities.org/dhq/vol/14/3/000478/000478.html
000479	2020	Catherine DeRose | Peter Leonard	Yale University | Yale University	Digital Humanities on Reserve: From Reading Room to Laboratory at Yale University Library	000584	000594	000641	000252	000264	000582	000554	000595	000443	000107	https://digitalhumanities.org/dhq/vol/14/3/000479/000479.html
000480	2020	Randa El Khatib | Alyssa Arbuckle | Lynne Siemens | Ray Siemens | Caroline Winter | ETCL Research Group	University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria	An Open Lab? The Electronic Textual Cultures Lab in the Evolving Digital Humanities Landscape	000613	000562	000395	000086	000720	000113	000172	000284	000462	000417	https://digitalhumanities.org/dhq/vol/14/3/000480/000480.html
000481	2020	Ashley S. Lee | Poom Chiarawongse | Jo Guldi | Andras Zsom	Brown University | Brown University | Southern Methodist University | Brown University	The Role of Critical Thinking in Humanities Infrastructure: The Pipeline Concept with a Study of HaToRI (Hansard Topic Relevance Identifier)	000591	000040	000416	000614	000038	000115	000657	000388	000204	000081	https://digitalhumanities.org/dhq/vol/14/3/000481/000481.html
000482	2020	Emma Slayton	Carnegie Mellon University	Modeling Amerindian Sea Travel in the Early Colonial Caribbean	000329	000475	000048	000193	000702	000596	000166	000355	000640	000543	https://digitalhumanities.org/dhq/vol/14/4/000482/000482.html
000483	2020	Alex D. Ketchum	McGill University	Lost Spaces, Lost Technologies, and Lost People: Online History Projects Seek to Recover LGBTQ+ Spatial Histories	000232	000669	000654	000134	000496	000244	000631	000443	000707	000630	https://digitalhumanities.org/dhq/vol/14/3/000483/000483.html
000484	2020	Christine Barats | Valérie Schafer | Andreas Fickers	Cerlis, University of Paris Descartes | C²DH, University of Luxembourg | C²DH, University of Luxembourg	Fading Away... The challenge of sustainability in digital studies	000623	000561	000162	000264	000252	000435	000552	000541	000688	000103	https://digitalhumanities.org/dhq/vol/14/3/000484/000484.html
000485	2020	Mila Oiva | Urszula Pawlicka-Deger	University of Turku (Finland) | Aalto University	Lab and Slack. Situated Research Practices in Digital Humanities - Introduction to the DHQ Special Issue.	000108	000116	000323	000592	000093	000055	000663	000573	000242	000531	https://digitalhumanities.org/dhq/vol/14/3/000485/000485.html
000486	2020	Cody Mejeur	University at Buffalo, SUNY	Playing with Playthroughs: Distance Visualization and Narrative Form in Video Games	000731	000659	000346	000131	000112	000326	000350	000294	000376	000303	https://digitalhumanities.org/dhq/vol/14/3/000486/000486.html
000487	2020	Viktoria Brüggemann | Mark-Jan Bludau | Marian Dörk	University of Applied Sciences Potsdam | University of Applied Sciences Potsdam | University of Applied Sciences Potsdam	The Fold: Rethinking Interactivity in Data Visualization	000157	000707	000600	000219	000701	000454	000731	000146	000715	000374	https://digitalhumanities.org/dhq/vol/14/3/000487/000487.html
000488	2024	Onyekachi Henry Ibekwe	University of Nigeria	Tractable Tensions: A Review of Digital Humanities: Knowledge and Critique in a Digital Age by David M. Berry and Anders Fagerjord	000197	000703	000732	000092	000177	000296	000196	000257	000077	000033	https://digitalhumanities.org/dhq/vol/18/1/000488/000488.html
000489	2020	David J. Birnbaum | Elena Spadini	University of Pittsburgh | Université de Lausanne	Reassessing the locus of normalization in machine-assisted collation	000377	000107	000647	000300	000388	000654	000296	000317	000324	000118	https://digitalhumanities.org/dhq/vol/14/3/000489/000489.html
000490	2020	Diego Jiménez–Badillo | Patricia Murrieta–Flores | Bruno Martins | Ian Gregory | Mariana Favila-Vázquez | Raquel Liceras-Garrido	Museo del Templo Mayor, Instituto Nacional de Antropología e Historia | Digital Humanities Hub–History Department, Lancaster University | The Instituto de Engenharia de Sistemas e Computadores, Investigação e Desenvolvimento em Lisboa, INESC–ID, University of Lisbon | Digital Humanities Hub–History Department, Lancaster University | Museo del Templo Mayor, Instituto Nacional de Antropología e Historia | Digital Humanities Hub–History Department, Lancaster University	Developing Geographically Oriented NLP Approaches to Sixteenth–Century Historical Documents: Digging into Early Colonial Mexico	000732	000472	000419	000197	000238	000466	000286	000131	000317	000707	https://digitalhumanities.org/dhq/vol/14/4/000490/000490.html
000491	2020	Laura Matthew | Michael Bannister	Marquette University | Independent Programmer Analyst	The Form of the Content: The Digital Archive Nahuatl/Nawat in Central America	000338	000204	000731	000600	000388	000582	000419	000472	000537	000317	https://digitalhumanities.org/dhq/vol/14/4/000491/000491.html
000492	2024	Céline Thobois-Gupta	Trinity College Dublin	A Review of James Little’s The Making of Samuel Beckett’s Not I / Pas moi, That Time / Cette fois and Footfalls / Pas (2021)	000472	000167	000075	000338	000705	000717	000154	000388	000183	000522	https://digitalhumanities.org/dhq/vol/18/2/000492/000492.html
000493	2020	DHQ editorial team	Association for Computers and the Humanities	Remembering Stéfan Sinclair	000057	000430	000310	000424	000162	000654	000105	000259	000382	000529	https://digitalhumanities.org/dhq/vol/14/2/000493/000493.html
000494	2020	Lauren G. Kilroy-Ewbank	Independent Art Historian	Decolonizing The Digital in the Classroom: Reflections on the Intersection of Colonial Latin American Art History and Digital Art History Pedagogy	000703	000038	000213	000388	000421	000262	000280	000259	000077	000507	https://digitalhumanities.org/dhq/vol/14/4/000494/000494.html
000495	2020	Eva Hielscher	Independent Scholar	The Phenomenon of Interwar City Symphonies: A Combined Methodology of Digital Tools and Traditional Film Analysis Methods to Study Visual Motifs and Structural Patterns of Experimental-Documentary City Films	000086	000113	000613	000062	000654	000221	000647	000720	000529	000299	https://digitalhumanities.org/dhq/vol/14/4/000495/000495.html
000496	2020	Jan-Hendrik Bakels | Matthias Grotkopp | Thomas Scherer | Jasper Stratil	Freie Universität Berlin | Freie Universität Berlin | Freie Universität Berlin | Freie Universität Berlin	Matching Computational Analysis and Human Experience: Performative Arts and the Digital Humanities	000134	000676	000654	000424	000127	000529	000274	000493	000236	000436	https://digitalhumanities.org/dhq/vol/14/4/000496/000496.html
000497	2020	Eef Masson | Christian Gosvig Olesen | Nanne van Noord | Giovanna Fossati	University of Amsterdam / Rathenau Institute | Utrecht University / University of Amsterdam | University of Amsterdam / Netherlands Institute for Sound and Vision | University of Amsterdam / Eye Filmmuseum	Exploring Digitised Moving Image Collections: The SEMIA Project, Visual Analysis and the Turn to Abstraction	000295	000402	000391	000483	000062	000312	000421	000134	000514	000454	https://digitalhumanities.org/dhq/vol/14/4/000497/000497.html
000498	2020	Agata Hołobut | Jan Rybicki	Jagiellonian University in Kraków | Jagiellonian University in Kraków	The Stylometry of Film Dialogue: Pros and Pitfalls	000725	000159	000673	000388	000376	000215	000112	000074	000659	000586	https://digitalhumanities.org/dhq/vol/14/4/000498/000498.html
000499	2020	Joanna Byszuk	Institute of Polish Language, Polish Academy of Sciences	The Voices of Doctor Who – How Stylometry Can be Useful in Revealing New Information About TV Series	000213	000212	000653	000252	000507	000291	000189	000696	000279	000062	https://digitalhumanities.org/dhq/vol/14/4/000499/000499.html
000500	2020	Barbara Flueckiger | Gaudenz Halter	University of Zurich | University of Zurich	Methods and Advanced Tools for the Analysis of Film Colors in Digital Humanities	000464	000525	000060	000230	000012	000446	000455	000557	000325	000667	https://digitalhumanities.org/dhq/vol/14/4/000500/000500.html
000501	2021	Eric Kaltman | Joseph Osborn | Noah Wardrip-Fruin	Department of Computer Science, California State University Channel Islands | Department of Computer Science, Pomona College | Department of Computational Media, University of California, Santa Cruz	From the Presupposition of Doom to the Manifestation of Code: Using Emulated Citation in the Study of Games and Cultural Software	000707	000317	000549	000651	000388	000404	000609	000003	000332	000595	https://digitalhumanities.org/dhq/vol/15/1/000501/000501.html
000502	2020	Mercedes I. Salomón Salazar	México - Biblioteca Histórica José María Lafragua; Benemérita Universidad Autónoma de Puebla	El Catálogo Colectivo de Marcas de Fuego. Avatares para conformar su canon de autoridades	000630	000206	000674	000166	000654	000221	000462	000204	000008	000711	https://digitalhumanities.org/dhq/vol/14/4/000502/000502.html
000503	2020	Nicole Gray	University of Nebraska-Lincoln	Vivas to those who have failed: Walt Whitman Electric and the (Digital) Humanities	000456	000424	000619	000034	000385	000102	000676	000654	000002	000516	https://digitalhumanities.org/dhq/vol/14/4/000503/000503.html
000504	2021	Lukas Gienapp | Clara Kruckenberg | Manuel Burghardt	Leipzig University | Leipzig University | Leipzig University	Topological properties of music collaboration networks: The case of Jazz and Hip Hop	000388	000038	000600	000107	000649	000654	000416	000362	000133	000259	https://digitalhumanities.org/dhq/vol/15/1/000504/000504.html
000505	2021	John Bonnett | Joe Bolton | William Ralph | Amy Legault | Erin MacAfee | Michael Winter | Chris Jaques | Mark Anderson	Brock University | Business Insight 3 | Brock University | Billyard Insurance Group | University of Ottawa | Brock University | Badal.io | Independent Consultant	Annotating our Environs with the Sound and Sight of Numbers: The DataScapes Project	000447	000701	000311	000600	000741	000470	000243	000282	000074	000204	https://digitalhumanities.org/dhq/vol/15/1/000505/000505.html
000506	2021	Peter Broadwell | Timothy R. Tangherlini	Stanford University | University of Calfornia, Berkeley	Comparative K-Pop Choreography Analysis through Deep-Learning Pose Estimation across a Large Video Corpus	000289	000684	000697	000458	000620	000390	000465	000582	000108	000093	https://digitalhumanities.org/dhq/vol/15/1/000506/000506.html
000507	2021	Joel Burges | Solvegia Armoskaite | Tiamat Fox | Darren Mueller | Joshua Romphf | Emily Sherwood | Madeline Ullrich	University of Rochester | University of Rochester | University of Rochester | University of Rochester | University of Rochester | University of Rochester | University of Rochester	Audiovisualities out of Annotation: Three Case Studies in Teaching Digital Annotation with Mediate	000213	000653	000259	000565	000280	000703	000212	000177	000421	000530	https://digitalhumanities.org/dhq/vol/15/1/000507/000507.html
000508	2021	Michael J. Kramer	SUNY Brockport	What Does A Photograph Sound Like? Digital Image Sonification As Synesthetic AudioVisual Digital Humanities	000393	000316	000388	000215	000059	000038	000275	000673	000579	000670	https://digitalhumanities.org/dhq/vol/15/1/000508/000508.html
000509	2021	Stephanie Sapienza | Eric Hoyt | Matt St. John | Ed Summers | JJ Bersch	Maryland Institute for Technology in the Humanities | University of Wisconsin-Madison | University of Wisconsin-Madison | Maryland Institute for Technology in the Humanities | University of Wisconsin-Madison	Healing the Gap: Digital Humanities Methods for the Virtual Reunification of Split Media and Paper Collections	000711	000696	000201	000421	000653	000280	000530	000507	000307	000213	https://digitalhumanities.org/dhq/vol/15/1/000509/000509.html
000510	2021	Manolis Fragkiadakis | Victoria Nyst | Peter van der Putten	Leiden University | Leiden University | Leiden University	Towards a User-Friendly Tool for Automated Sign Annotation: Identification and Annotation of Time Slots, Number of Hands, and Handshape	000424	000453	000010	000574	000120	000034	000139	000601	000002	000654	https://digitalhumanities.org/dhq/vol/15/1/000510/000510.html
000511	2021	Jenny Oyallon-Koloski | Dora Valkanova | Michael J. Junokas | Kayt MacMaster | Sarah Marks Mininsohn	University of Illinois at Urbana–Champaign | University of Illinois at Urbana–Champaign | University of Illinois at Urbana–Champaign | University of Illinois at Urbana–Champaign | University of Illinois at Urbana–Champaign	Moving Cinematic History: Filmic Analysis through Performative Research	000587	000300	000406	000657	000118	000107	000076	000388	000444	000081	https://digitalhumanities.org/dhq/vol/15/1/000511/000511.html
